NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
1067	5273	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1068	5274	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1069	5275	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1070	5276	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1071	5277	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1072	5278	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1073	5279	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1074	5280	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1075	5281	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1076	5282	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1077	5283	CARTEIRA ESCOLAR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1078	5284	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
1079	5285	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1080	5286	CADEIRA VERMELHA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-01
1081	5287	CADEIRA VERMELHA	8	530	1263	133838	Á DISPOSIÇÃO	2011-12-11	NULL	BEA.SC	2025-12-01
1082	5288	CADEIRA VERMELHA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-01
1083	5289	CADEIRA VERMELHA	8	530	NULL	133838	Á DISPOSIÇÃO	2011-12-11	NULL	BEA.SC	2025-12-01
1084	5290	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
1085	5291	CADEIRA VERMELHA	8	530	NULL	133838	Á DISPOSIÇÃO	2011-12-11	NULL	BEA.SC	2025-12-01
1086	5292	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1087	5293	CONDICIONADOR DE AR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1088	5294	POLTRONA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
1089	5295	POLTRONA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1090	5296	POLTRONA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1091	5297	POLTRONA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
1092	5298	EXTINTOR DE INCÊNCIO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1093	5299	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
1094	5300	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1095	5301	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1096	5302	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1097	5303	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
1098	5304	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1099	5305	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1100	5306	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
1101	5307	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
1102	5308	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-22
1103	5309	ESTANTE MODULÁVEL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1104	5310	ARQUIVO PARA PASTAS SUSPENSAS	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1105	5311	EQUIPAMENTO ATIVO	8	530	NULL	133838	EM USO	2011-11-12	NULL	SISTEMA	2025-11-28
1106	5312	VASO DECORATIVO REDONDO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1107	5313	SOFA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1108	5314	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1109	5315	CADEIRA SECRETÁRIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-12
1110	5316	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1111	5317	MESA DE CENTRO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1112	5318	VASO DECORATIVO REDONDO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1113	5319	FURADOR DE PAPEL	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1114	5342	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1115	5343	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1116	5344	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1117	5345	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1118	5346	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1119	5347	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1120	5348	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1121	5349	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1122	5350	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1123	5351	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1124	5352	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1125	5353	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1126	5354	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1127	5355	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1128	5356	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1129	5357	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1130	5358	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1131	5359	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1132	5360	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1133	5361	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1134	5362	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1135	5363	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1136	5364	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1137	5366	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1138	5367	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1139	5368	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1140	5369	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1141	5370	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1142	5371	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1143	5372	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1144	5373	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1145	5374	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1146	5375	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1147	5376	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1148	5377	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1149	5378	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1150	5379	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1151	5380	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1152	5381	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1153	5382	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1154	5384	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1155	5385	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1156	5386	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1157	5387	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1158	5388	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1159	5389	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1160	5390	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1161	5391	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1162	5392	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1163	5393	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1164	5394	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1165	5395	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1166	5396	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1167	5397	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1168	5398	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1169	5399	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1170	5400	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1171	5401	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1172	5402	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1173	5403	MESA DE COMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1174	5404	ARMARIO E BALCAO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1175	5405	MESA ACOPLADA P/ COMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1176	5406	MESA ACOPLADA P/ COMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1177	5407	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1178	5408	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1179	5409	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1180	5410	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1181	5411	BALCAO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1182	5412	ARQUIVO DE ACO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-01
1183	5413	ARMARIO PARA ARQUIVO 4 GAVETAS DE METAL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1184	5414	ARMARIO PARA ARQUIVO 4 GAVETAS DE METAL	8	530	449	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1185	5415	ARMARIO PARA ARQUIVO 4 GAVETAS DE METAL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1186	5416	ARMARIO PARA ARQUIVO 4 GAVETAS DE METAL	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1187	5417	SCANER	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
1188	5419	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1189	5422	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1190	5423	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1191	5424	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1192	5425	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1193	5426	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1194	5427	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1195	5428	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1196	5429	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1197	5430	TECLADO PARA MICROCOMPUTADOR	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1198	5431	CADEIRA SECRETARIA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1199	5432	MESA PARA TELEFONE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1200	5433	APARELHO TELEFONICO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1201	5434	CPU	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1202	5435	ENCADERNADORA TERMICA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1203	5436	CAFETEIRA	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1204	5437	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1205	5438	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1206	5439	CADEIRA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1207	5440	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1208	5442	MESA PARA TELEFONE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1209	5443	RELOGIO DE PAREDE	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1210	5444	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1211	5445	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1212	5446	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1213	5447	MESA DE ESCRITORIO PEQUENA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1214	5448	PERFURADOR	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1215	5449	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1216	5450	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1217	5451	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1218	5453	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1219	5454	MESA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1220	5459	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1221	5460	FURADOR DE PAPEL	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1222	5461	CALCULADORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1223	5462	FILTRO DE LINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
1224	5463	ARMARIO BALCAO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1225	5464	PERFURADOR	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1226	5465	TECLADO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1227	5466	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1228	5467	MOUSE	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1229	5468	TECLADO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1230	5469	CAIXAS DE SOM PARA MICRO	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1231	5470	CALCULADORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-15
1232	5471	RELOGIO DE PAREDE	8	530	NULL	133838	EM USO	2011-12-11	NULL	BEA.SC	2025-12-03
1233	5472	FILTRO DE LINHA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-19
1234	5473	MESA PARA IMPRESSORA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1235	5474	ARMARIO BALCAO	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-11
1236	6767	CPU ADRIANA	8	530	NULL	133838	BAIXA	2011-12-11	NULL	BEA.SC	2025-12-10
1237	6858	CPU OSNIR	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1238	6853	CPU SUELEN	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1239	6857	CPU RESERVA 21	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1240	6845	CPU RESERVA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1241	6850	CPU QUILHERME	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1242	6854	CPU SILVIO	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1243	914	CPU BOSCO	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1244	6824	CPU ASSUNÇÃO 3.06 GHZ (2CPUS)	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1245	6825	CPU 1.80GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1246	6822	CPU JOSIANE	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1247	4438	CPU RITA 2.66 GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1248	626	CPU RESERVA 14	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1249	6835	CPU JOELMA 2.66 GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1250	6776	CPU ADRIANY 2.66 GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1251	6830	CPU OSNIR 2.66 GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1252	6812	CPU SEBRAE SOLIMAR	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1253	628	CPU SERGIO	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1254	6813	CPU BACKUP	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1255	6828	CPU CLAUDIA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1256	6827	CPU SARA 3.00 GHZ (2CPUS)	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1257	6843	RESERVA-03	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1258	624	CPU PAMELA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1259	4481	CPU RESERVA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1260	625	CPU RESERVA - ANTIGO SCANNER JURIDICO 2.66 GHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1261	627	CPU ANTIGO DEIVDY	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1262	6856	CPU WILL	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1263	6855	CPU DESCONHECIDA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1264	4083	CPU 1000MHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1265	6840	CPU SERVIDOR 2008	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1266	6831	CPU SERVIDOR 2000 (A)	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1267	6836	CPU ADRIANA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1268	6842	SWITH	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1269	6818	SWITH	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1270	6815	SWITH	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1271	6844	SWITH	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1272	4299	CPU SOLIMAR	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1273	6814	CPU RESERVA 22	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1274	6769	CPU GABRIELA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1275	6770	CPU JULIANA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1276	6826	CPU MAUREN	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1277	6810	CPU SIMONE	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1278	4292	CPU RESERVA13	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1279	6781	CPU ALESANDRA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1280	6832	CPU ROSANGELA FAMILY 15 MODEL 4 STEPPING 1	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1281	6821	CPU ROSEMERI 3.00 GHZ( 2 CPUS)	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1282	6819	CPU LUIZ 1000MHZ	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1283	4436	CPU SOLIMAR	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1284	4439	CPU CRISTIANE	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1285	4440	CPU RENATA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1286	6829	CPU ROSANE	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1287	6841	CPU SALA DE REUNIÃO	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1288	6811	CPU RESERVA 17	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1289	6851	CPU VALDA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1290	6834	CPU VALERIA E2140 @ 1.60 GHZ(2CPUS)	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1291	6816	CPU SANDRA	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-11-03
1292	98900	CPU RODRIGO	8	530	NULL	133838	BAIXA	2010-05-10	NULL	BEA.SC	2025-12-10
1293	6897	SWITCH - 8 PORTAS	8	530	NULL	133838	BAIXA	2010-12-06	NULL	BEA.SC	2025-12-10
1294	6878	ESTABILIZADOR ELTRONICO	8	530	NULL	133838	BAIXA	2001-01-01	NULL	BEA.SC	2025-12-10
