NUPATR	CODPROJ	DTMOVI	TIPO	USUARIO	DTOPERACAO
5564	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5565	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5573	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5576	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5577	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5578	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5579	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5580	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5581	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5582	8	2025-11-18 00:00:00	INCLUSAO	TIAGOP	2025-11-18 00:00:00
5585	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5586	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5587	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
5590	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5591	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5592	195	2025-08-26 00:00:00	INCLUSAO	LUIZ	2025-08-26 00:00:00
5597	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5597	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5598	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5598	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5600	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5604	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5607	8	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
5607	8	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
5607	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
5612	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5626	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5627	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5637	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
5644	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5645	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
5652	197	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
5654	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5654	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5657	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5659	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5662	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
5663	999914	2025-11-24 00:00:00	INCLUSAO	BEA.SC	2025-11-24 00:00:00
5667	8	2025-11-07 00:00:00	INCLUSAO	BEA.SC	2025-11-07 00:00:00
5671	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
5672	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
5681	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5683	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
5683	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
5684	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
5685	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
5686	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
5687	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5689	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
5692	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5704	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5705	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5706	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5707	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
5710	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5710	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5713	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
5714	934	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
5715	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5718	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
5720	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5721	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5722	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
5723	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5724	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5733	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
5733	198	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
5733	198	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
5734	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
5734	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
5735	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5735	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5736	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
5737	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5739	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
5741	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5742	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5745	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
5745	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
5748	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
5750	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
5819	888	2025-09-11 00:00:00	INCLUSAO	BEA.SC	2025-09-11 00:00:00
5820	888	2025-09-11 00:00:00	INCLUSAO	BEA.SC	2025-09-11 00:00:00
5885	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
5885	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
6274	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
6274	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
6518	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6536	999915	2025-12-01 00:00:00	INCLUSAO	TIAGOP	2025-12-01 00:00:00
6537	999915	2025-12-01 00:00:00	INCLUSAO	TIAGOP	2025-12-01 00:00:00
6586	999915	2025-08-08 00:00:00	INCLUSAO	TIAGOP	2025-08-08 00:00:00
6589	999915	2025-08-08 00:00:00	INCLUSAO	TIAGOP	2025-08-08 00:00:00
6601	379	2025-08-20 00:00:00	INCLUSAO	BEA.SC	2025-08-20 00:00:00
6602	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6609	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6611	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6623	463	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6625	463	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6629	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6755	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6790	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6816	8	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
6816	8	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
6817	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
6817	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
6838	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
6859	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
6877	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
6907	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6914	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6924	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6937	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6938	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6946	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6947	999915	2025-11-18 00:00:00	INCLUSAO	TIAGOP	2025-11-18 00:00:00
6956	445	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6959	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
6959	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
6965	632	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
6975	463	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
6977	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
6977	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
6987	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
7504	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
7510	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
7513	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
7516	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7516	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7518	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
7519	682	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
7525	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
7529	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7530	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
7534	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7539	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7553	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7555	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7558	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7558	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7558	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7559	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7560	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7561	8	2025-09-01 00:00:00	INCLUSAO	BEA.SC	2025-09-01 00:00:00
7561	8	2025-10-14 00:00:00	INCLUSAO	BEA.SC	2025-10-14 00:00:00
7562	8	2025-10-24 00:00:00	INCLUSAO	BEA.SC	2025-10-24 00:00:00
7564	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7564	835	2025-09-18 00:00:00	INCLUSAO	BEA.SC	2025-09-18 00:00:00
7565	545	2025-08-11 00:00:00	INCLUSAO	BEA.SC	2025-08-11 00:00:00
7565	589	2025-08-21 00:00:00	INCLUSAO	BEA.SC	2025-08-21 00:00:00
7567	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7570	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
7571	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
7572	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
7574	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
7591	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7594	573	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
7605	200	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
7610	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7612	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
7613	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
7614	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7615	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7643	999915	2025-08-13 00:00:00	INCLUSAO	TIAGOP	2025-08-13 00:00:00
7649	407	2025-08-04 00:00:00	INCLUSAO	BEA.SC	2025-08-04 00:00:00
7649	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7654	195	2025-08-26 00:00:00	INCLUSAO	LUIZ	2025-08-26 00:00:00
7660	809	2025-10-09 00:00:00	INCLUSAO	BEA.SC	2025-10-09 00:00:00
7663	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7664	200	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
7664	200	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
7665	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7669	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
7669	8	2025-10-29 00:00:00	INCLUSAO	BEA.SC	2025-10-29 00:00:00
7672	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
7672	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
7676	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
7677	8	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
7677	8	2025-10-27 00:00:00	INCLUSAO	BEA.SC	2025-10-27 00:00:00
7680	200	2025-11-18 00:00:00	INCLUSAO	BEA.SC	2025-11-18 00:00:00
7685	8	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
7687	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7687	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7692	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
7697	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7701	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7706	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
7706	8	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
7708	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
7714	530	2025-08-26 00:00:00	INCLUSAO	BEA.SC	2025-08-26 00:00:00
7714	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
7715	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7717	8	2025-11-28 00:00:00	INCLUSAO	BEA.SC	2025-11-28 00:00:00
7719	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
7719	8	2025-10-28 00:00:00	INCLUSAO	BEA.SC	2025-10-28 00:00:00
7720	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
7725	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
7728	197	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
7733	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
7747	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7747	198	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
7748	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
7761	999915	2025-12-02 00:00:00	INCLUSAO	TIAGOP	2025-12-02 00:00:00
7773	999915	2025-09-19 00:00:00	INCLUSAO	TIAGOP	2025-09-19 00:00:00
7773	999915	2025-09-19 00:00:00	INCLUSAO	TIAGOP	2025-09-19 00:00:00
7773	736	2025-09-23 00:00:00	INCLUSAO	BEA.SC	2025-09-23 00:00:00
7773	736	2025-09-23 00:00:00	INCLUSAO	BEA.SC	2025-09-23 00:00:00
8489	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8489	197	2025-11-25 00:00:00	INCLUSAO	BEA.SC	2025-11-25 00:00:00
8503	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
8503	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
8504	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8504	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8507	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
8509	8	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
8509	8	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
8512	8	2025-10-20 00:00:00	INCLUSAO	BEA.SC	2025-10-20 00:00:00
8513	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
8514	999914	2025-11-24 00:00:00	INCLUSAO	BEA.SC	2025-11-24 00:00:00
8517	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
8517	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
8519	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8519	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8523	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
8523	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
8524	8	2025-11-13 00:00:00	INCLUSAO	BEA.SC	2025-11-13 00:00:00
8528	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8529	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8577	577	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8579	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8586	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
8587	463	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8587	463	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8588	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
8594	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
8594	999915	2025-09-29 00:00:00	INCLUSAO	TIAGOP	2025-09-29 00:00:00
8605	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
8606	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
8610	613	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8620	999915	2025-08-27 00:00:00	INCLUSAO	TIAGOP	2025-08-27 00:00:00
8621	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8625	999915	2025-08-08 00:00:00	INCLUSAO	TIAGOP	2025-08-08 00:00:00
8625	917	2025-08-13 00:00:00	INCLUSAO	TIAGOP	2025-08-13 00:00:00
8627	100001	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
8629	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8630	487	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
8631	100001	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
8633	379	2025-07-31 00:00:00	INCLUSAO	BEATRIZ.SC	2025-07-31 00:00:00
8634	999915	2025-08-08 00:00:00	INCLUSAO	TIAGOP	2025-08-08 00:00:00
8634	917	2025-08-13 00:00:00	INCLUSAO	TIAGOP	2025-08-13 00:00:00
8636	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8637	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8638	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8638	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8639	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8640	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8640	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8640	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8642	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8642	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8644	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8647	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8650	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8651	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8651	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8652	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8653	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8654	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8654	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8655	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8655	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8656	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8656	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8657	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8658	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8658	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8659	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8659	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8661	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8664	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8664	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8667	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
8668	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8670	487	2025-11-11 00:00:00	INCLUSAO	BEA.SC	2025-11-11 00:00:00
8671	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
8671	8	2025-12-01 00:00:00	INCLUSAO	BEA.SC	2025-12-01 00:00:00
8674	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8674	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8675	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
8675	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
8677	8	2025-11-06 00:00:00	INCLUSAO	BEA.SC	2025-11-06 00:00:00
8678	8	2025-10-23 00:00:00	INCLUSAO	BEA.SC	2025-10-23 00:00:00
8683	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
8683	999915	2025-08-27 00:00:00	INCLUSAO	TIAGOP	2025-08-27 00:00:00
8683	999915	2025-08-27 00:00:00	INCLUSAO	TIAGOP	2025-08-27 00:00:00
8684	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
8686	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
8692	8	2025-10-21 00:00:00	INCLUSAO	BEA.SC	2025-10-21 00:00:00
8699	487	2025-11-12 00:00:00	INCLUSAO	BEA.SC	2025-11-12 00:00:00
8700	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
8738	8	2025-11-17 00:00:00	INCLUSAO	BEA.SC	2025-11-17 00:00:00
8740	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
8741	8	2025-10-16 00:00:00	INCLUSAO	BEA.SC	2025-10-16 00:00:00
